sale_date,sale_price,bedrooms,bathrooms,living_area_sqft,lot_area_sqft,floors,waterfront,house_condition,overall_grade,above_basement_sqft,basement_sqft,house_age_years,renovation_year,zipcode,latitude,longitude,living_area_renovated_sqft,lot_area_renovated_sqft,Renovated,Price per sqft
  8/14/17,"299,500.00",4,2.5,"2,010.00","12,085.00",2.00,No,Fair,8,"2,010.00",0.00,32,0,98042,47.34,-122.06,"1,910.00","12,133.00",No,149.00
  9/14/17,"460,000.00",3,2.5,"1,690.00","5,131.00",1.00,No,Fair,7,"1,690.00",0.00,77,1998,98126,47.52,-122.38,860.00,"5,137.00",Yes,272.19
  4/15/16,"515,000.00",5,3.5,"2,310.00","5,249.00",2.00,No,Fair,8,"1,560.00",750.00,18,0,98118,47.55,-122.27,"1,900.00","7,296.00",No,222.94
  6/14/17,"405,000.00",3,2.25,"1,520.00","1,245.00",3.00,No,Fair,8,"1,520.00",0.00,14,0,98103,47.69,-122.34,"1,520.00","1,470.00",No,266.45
  10/14/17,"483,000.00",4,1.5,"1,220.00","3,780.00",1.50,No,Fair,7,"1,220.00",0.00,91,0,98107,47.67,-122.36,"1,400.00","3,185.00",No,395.90
  2/15/16,"377,000.00",4,2.5,"2,170.00","11,511.00",2.00,No,Fair,8,"2,170.00",0.00,26,0,98031,47.39,-122.19,"1,900.00","8,961.00",No,173.73
  7/14/17,"568,000.00",4,1.75,"2,790.00","17,476.00",1.00,No,Fair,7,"1,450.00","1,340.00",62,0,98166,47.46,-122.37,"2,790.00","16,401.00",No,203.58
  11/14/17,"355,000.00",2,1.75,"1,760.00","4,600.00",1.00,No,Good,7,850.00,910.00,92,0,98126,47.57,-122.37,"1,150.00","4,800.00",No,201.70
  8/14/17,"640,000.00",4,1.75,"2,100.00","3,000.00",1.50,No,Good,7,"1,500.00",600.00,107,0,98103,47.67,-122.33,"1,690.00","4,000.00",No,304.76
  1/15/16,"270,000.00",4,1,"1,430.00","5,909.00",1.00,No,Fair,6,"1,070.00",360.00,71,0,98155,47.76,-122.31,"1,460.00","8,433.00",No,188.81
  1/15/16,"559,950.00",5,3.5,"2,450.00","8,193.00",2.00,No,Fair,9,"2,450.00",0.00,13,0,98028,47.77,-122.24,"2,310.00","8,193.00",No,228.55
  10/14/17,"515,000.00",4,3,"1,820.00","8,261.00",1.00,No,Fair,7,"1,420.00",400.00,49,0,98034,47.72,-122.22,"1,920.00","7,961.00",No,282.97
  8/14/17,"352,000.00",4,1.75,"1,850.00","5,712.00",1.00,No,Fair,7,"1,850.00",0.00,64,0,98115,47.70,-122.32,"1,510.00","6,038.00",No,190.27
  6/14/17,"595,888.00",3,1.75,"1,870.00","9,000.00",1.00,No,Excellent,9,"1,870.00",0.00,60,0,98177,47.72,-122.36,"2,030.00","8,160.00",No,318.66
  7/14/17,"588,000.00",4,2.25,"2,580.00","7,344.00",2.00,No,Fair,8,"2,580.00",0.00,41,0,98027,47.56,-122.09,"2,390.00","7,507.00",No,227.91
  1/15/16,"1,050,000.00",4,3.25,"3,680.00","8,580.00",1.00,No,Excellent,10,"1,840.00","1,840.00",59,0,98136,47.53,-122.39,"2,700.00","9,100.00",No,285.33
  9/14/17,"260,000.00",3,1.5,"1,750.00","7,000.00",2.00,No,Fair,8,"1,750.00",0.00,35,0,98023,47.31,-122.35,"1,840.00","9,305.00",No,148.57
  2/15/16,"1,129,575.00",4,3.5,"3,890.00","3,600.00",2.00,No,Fair,9,"2,860.00","1,030.00",13,0,98112,47.63,-122.28,"2,460.00","6,050.00",No,290.38
  4/15/16,"380,000.00",2,1,"1,000.00","4,800.00",1.00,No,Fair,6,"1,000.00",0.00,66,0,98117,47.69,-122.36,"1,000.00","4,800.00",No,380.00
  6/14/17,"802,000.00",2,2.5,"2,210.00","6,327.00",1.00,No,Fair,8,"2,210.00",0.00,15,0,98053,47.71,-122.03,"2,170.00","6,327.00",No,362.90
  8/14/17,"1,129,575.00",4,3.25,"2,850.00","4,800.00",2.50,No,Excellent,10,"2,700.00",150.00,113,0,98112,47.63,-122.31,"2,850.00","4,800.00",No,396.34
  4/15/16,"710,000.00",4,2.75,"2,460.00","3,600.00",2.00,No,Fair,8,"1,640.00",820.00,111,2007,98122,47.61,-122.30,"1,890.00","3,600.00",Yes,288.62
  6/14/17,"600,000.00",3,2.5,"2,630.00","77,972.00",2.00,No,Fair,9,"2,630.00",0.00,14,0,98019,47.75,-121.92,"2,250.00","75,794.00",No,228.14
  9/14/17,"707,900.00",3,1,"1,750.00","5,355.00",2.00,No,Good,7,"1,750.00",0.00,89,0,98115,47.68,-122.31,"2,240.00","4,590.00",No,404.51
  11/14/17,"179,950.00",2,1,"1,100.00","7,323.00",1.00,No,Fair,7,780.00,320.00,36,0,98023,47.29,-122.37,"1,410.00","7,227.00",No,163.59
  9/14/17,"683,000.00",4,2.5,"2,620.00","10,489.00",2.00,No,Fair,9,"2,620.00",0.00,28,0,98052,47.67,-122.14,"2,430.00","7,701.00",No,260.69
  6/14/17,"222,400.00",3,2,"1,200.00","9,566.00",1.00,No,Fair,7,"1,200.00",0.00,23,0,98001,47.26,-122.25,"1,590.00","9,518.00",No,185.33
  7/14/17,"517,000.00",2,1.5,"1,920.00","3,408.00",1.00,No,Good,7,960.00,960.00,106,0,98122,47.61,-122.30,"1,130.00","3,408.00",No,269.27
  10/14/17,"410,000.00",3,2.75,"1,690.00","5,763.00",1.00,No,Excellent,7,"1,180.00",510.00,33,0,98011,47.73,-122.20,"1,560.00","7,518.00",No,242.60
  10/14/17,"480,000.00",3,1.75,"1,680.00","2,552.00",1.00,No,Good,7,840.00,840.00,66,0,98117,47.68,-122.39,"1,220.00","3,880.00",No,285.71
  2/15/16,"430,000.00",3,1.75,"3,440.00","10,428.00",1.50,No,Excellent,8,"3,440.00",0.00,44,0,98058,47.45,-122.13,"2,160.00","8,400.00",No,125.00
  4/15/16,"439,950.00",5,1.75,"2,190.00","7,500.00",1.00,No,Fair,7,"1,290.00",900.00,39,0,98133,47.78,-122.36,"1,790.00","8,820.00",No,200.89
  4/15/16,"797,500.00",4,2.5,"3,270.00","8,223.00",2.00,No,Fair,10,"3,270.00",0.00,20,0,98075,47.60,-122.07,"3,460.00","8,872.00",No,243.88
  7/14/17,"379,000.00",4,1.5,"1,280.00","5,460.00",1.50,No,Excellent,7,"1,080.00",200.00,98,0,98118,47.53,-122.27,"1,470.00","5,934.00",No,296.09
  12/14/17,"575,000.00",1,1,"1,310.00","8,667.00",1.50,No,Bad,6,"1,310.00",0.00,100,0,98122,47.61,-122.31,"1,130.00","4,800.00",No,438.93
  3/15/16,"247,500.00",3,1,"1,660.00","11,060.00",1.00,No,Good,7,"1,110.00",550.00,56,0,98003,47.33,-122.33,"1,890.00","11,060.00",No,149.10
  6/14/17,"385,000.00",4,2.75,"2,700.00","37,011.00",2.00,No,Fair,9,"2,700.00",0.00,34,0,98042,47.35,-122.09,"2,700.00","37,457.00",No,142.59
  5/14/17,"423,000.00",4,1.75,"1,940.00","6,909.00",1.00,No,Good,7,970.00,970.00,77,0,98133,47.71,-122.35,"1,460.00","6,906.00",No,218.04
  12/14/17,"550,000.00",3,1.75,"1,520.00","5,618.00",1.00,No,Fair,7,"1,170.00",350.00,65,0,98115,47.68,-122.28,"1,550.00","5,618.00",No,361.84
  9/14/17,"415,000.00",4,1,"1,620.00","4,329.00",1.50,No,Fair,7,"1,620.00",0.00,91,0,98116,47.57,-122.39,"1,220.00","5,520.00",No,256.17
  10/14/17,"693,000.00",3,2.25,"2,090.00","45,535.00",1.00,No,Excellent,8,"1,280.00",810.00,66,0,98006,47.55,-122.19,"3,090.00","12,889.00",No,331.58
  3/15/16,"543,000.00",2,1,"1,070.00","4,700.00",1.00,No,Excellent,7,"1,070.00",0.00,108,0,98117,47.69,-122.37,"1,370.00","4,700.00",No,507.48
  3/15/16,"465,000.00",5,1.75,"2,000.00","10,246.00",1.00,No,Fair,7,"1,200.00",800.00,65,0,98178,47.51,-122.25,"2,340.00","9,030.00",No,232.50
  4/15/16,"280,000.00",3,2.5,"1,020.00","2,217.00",2.00,No,Fair,7,720.00,300.00,14,0,98106,47.53,-122.35,"1,060.00","1,524.00",No,274.51
  11/14/17,"1,129,575.00",3,1.25,"2,400.00","6,653.00",3.00,No,Fair,10,"2,400.00",0.00,26,0,98122,47.60,-122.29,"1,910.00","6,653.00",No,470.66
  1/15/16,"665,000.00",6,3,"2,480.00","9,720.00",2.00,No,Fair,8,"2,480.00",0.00,46,0,98007,47.61,-122.15,"2,480.00","9,200.00",No,268.15
  3/15/16,"237,950.00",3,1.75,"1,310.00","7,314.00",1.00,No,Excellent,6,"1,310.00",0.00,58,0,98002,47.29,-122.22,"1,010.00","7,314.00",No,181.64
  1/15/16,"440,000.00",4,2.75,"2,420.00","10,200.00",1.00,No,Fair,8,"1,220.00","1,200.00",56,0,98034,47.72,-122.24,"2,240.00","9,750.00",No,181.82
  1/15/16,"618,000.00",2,1,"1,890.00","4,700.00",1.00,No,Good,7,"1,030.00",860.00,90,0,98107,47.67,-122.39,"2,150.00","4,700.00",No,326.98
  11/14/17,"572,000.00",3,2.25,"1,860.00","4,000.00",1.50,No,Excellent,7,"1,020.00",840.00,98,0,98118,47.55,-122.27,"1,180.00","4,000.00",No,307.53
  5/14/17,"725,000.00",3,1.5,"2,500.00","4,774.00",1.50,No,Fair,7,"1,450.00","1,050.00",78,0,98107,47.66,-122.36,"1,300.00","4,000.00",No,290.00
  6/14/17,"454,000.00",3,1,"1,970.00","22,144.00",1.00,No,Good,7,"1,970.00",0.00,48,0,98065,47.52,-121.84,"1,970.00","13,500.00",No,230.46
  1/15/16,"535,000.00",4,1,"1,660.00","10,656.00",1.50,No,Good,7,"1,180.00",480.00,98,0,98136,47.54,-122.39,"1,120.00","8,816.00",No,322.29
  12/14/17,"249,000.00",3,2.5,"1,850.00","7,200.00",1.00,No,Fair,7,"1,500.00",350.00,39,0,98023,47.31,-122.38,"2,140.00","7,500.00",No,134.59
  7/14/17,"395,000.00",4,2.75,"1,970.00","37,026.00",1.00,No,Good,8,"1,970.00",0.00,57,0,98070,47.44,-122.45,"1,970.00","51,836.00",No,200.51
  12/14/17,"690,000.00",3,2,"1,890.00","6,620.00",1.00,No,Good,8,"1,890.00",0.00,64,0,98125,47.70,-122.27,"2,590.00","7,188.00",No,365.08
  10/14/17,"526,500.00",3,1.5,"1,310.00","7,236.00",1.00,No,Good,7,"1,170.00",140.00,90,0,98103,47.69,-122.33,"1,680.00","8,431.00",No,401.91
  8/14/17,"325,000.00",4,1.5,"1,870.00","7,220.00",2.00,No,Fair,7,"1,870.00",0.00,62,0,98155,47.77,-122.32,"1,550.00","7,592.00",No,173.80
  2/15/16,"495,000.00",3,3,"1,520.00","4,080.00",2.00,No,Excellent,7,"1,520.00",0.00,70,0,98144,47.57,-122.29,"1,320.00","4,080.00",No,325.66
  10/14/17,"825,000.00",5,3,"3,070.00","8,474.00",2.00,No,Fair,9,"3,070.00",0.00,7,0,98033,47.69,-122.18,"3,070.00","8,527.00",No,268.73
  12/14/17,"383,000.00",3,1.5,"1,400.00","14,850.00",1.50,No,Good,7,"1,400.00",0.00,108,0,98070,47.45,-122.46,"1,350.00","14,850.00",No,273.57
  4/15/16,"320,000.00",3,1.75,"1,960.00","11,931.00",1.00,No,Fair,7,980.00,980.00,64,0,98118,47.54,-122.27,"1,460.00","4,498.00",No,163.27
  12/14/17,"475,000.00",3,2.5,"2,680.00","87,117.00",1.00,No,Fair,7,"1,340.00","1,340.00",29,0,98024,47.56,-121.94,"2,580.00","87,117.00",No,177.24
  5/14/17,"275,000.00",3,2.5,"2,030.00","6,326.00",2.00,No,Fair,7,"2,030.00",0.00,25,0,98038,47.35,-122.03,"1,810.00","6,825.00",No,135.47
  10/14/17,"1,129,575.00",2,2.25,"2,320.00","9,300.00",1.50,No,Excellent,9,"1,920.00",400.00,81,0,98115,47.68,-122.27,"2,790.00","9,300.00",No,486.89
  11/14/17,"455,000.00",3,1.75,"1,760.00","11,371.00",1.00,No,Excellent,8,"1,760.00",0.00,59,0,98155,47.76,-122.27,"2,220.00","19,884.00",No,258.52
  7/14/17,"262,000.00",5,1,"1,870.00","7,800.00",1.00,No,Fair,7,"1,580.00",290.00,56,0,98168,47.51,-122.32,"1,740.00","7,808.00",No,140.11
  9/14/17,"390,000.00",4,1,"1,280.00","4,840.00",1.00,No,Fair,7,940.00,340.00,68,0,98136,47.55,-122.40,"1,360.00","4,840.00",No,304.69
  10/14/17,"300,000.00",3,2.25,"1,730.00","10,030.00",1.00,No,Good,8,"1,730.00",0.00,33,0,98023,47.31,-122.35,"2,090.00","8,823.00",No,173.41
  8/14/17,"746,300.00",3,1.75,"2,060.00","5,721.00",1.00,No,Fair,9,"1,140.00",920.00,54,0,98136,47.53,-122.39,"2,060.00","8,124.00",No,362.28
  9/14/17,"267,000.00",3,1.5,"1,030.00","8,223.00",1.00,No,Good,7,"1,030.00",0.00,66,0,98148,47.43,-122.33,"1,460.00","9,463.00",No,259.22
  4/15/16,"525,000.00",3,2.5,"1,720.00","7,950.00",1.50,No,Good,7,"1,720.00",0.00,46,0,98034,47.72,-122.17,"1,790.00","7,030.00",No,305.23
  4/15/16,"570,000.00",3,1.75,"1,210.00","7,350.00",1.00,No,Fair,7,"1,210.00",0.00,41,0,98033,47.70,-122.17,"1,610.00","7,313.00",No,471.07
  10/14/17,"360,000.00",4,2.25,"2,620.00","8,100.00",1.00,No,Good,7,"1,550.00","1,070.00",54,0,98166,47.46,-122.35,"1,650.00","8,100.00",No,137.40
  3/15/16,"1,050,000.00",3,1,"1,860.00","44,431.00",1.00,No,Good,6,"1,860.00",0.00,71,0,98074,47.61,-122.04,"2,000.00","44,431.00",No,564.52
  11/14/17,"699,950.00",3,2.5,"2,510.00","4,106.00",2.00,No,Fair,9,"2,510.00",0.00,15,0,98029,47.55,-121.99,"2,470.00","4,106.00",No,278.86
  6/14/17,"375,000.00",4,2.5,"2,040.00","109,336.00",1.50,No,Good,8,"2,040.00",0.00,45,0,98038,47.42,-121.96,"2,370.00","133,729.00",No,183.82
  12/14/17,"625,000.00",4,1.75,"2,410.00","6,770.00",1.00,No,Good,7,"1,220.00","1,190.00",94,0,98103,47.69,-122.34,"1,440.00","6,770.00",No,259.34
  10/14/17,"464,050.00",2,1,780.00,"2,750.00",1.00,No,Good,7,780.00,0.00,90,0,98116,47.58,-122.39,"1,320.00","4,440.00",No,594.94
  5/14/17,"470,000.00",5,2.5,"2,210.00","9,655.00",1.00,No,Fair,8,"1,460.00",750.00,42,0,98011,47.77,-122.22,"2,080.00","8,633.00",No,212.67
  9/14/17,"330,000.00",4,2,"1,590.00","9,100.00",1.00,No,Fair,7,"1,040.00",550.00,51,2014,98058,47.45,-122.16,"1,670.00","9,100.00",Yes,207.55
  9/14/17,"537,000.00",4,1.75,"2,230.00","7,957.00",1.00,No,Good,7,"2,230.00",0.00,51,0,98008,47.59,-122.12,"2,230.00","8,040.00",No,240.81
  3/15/16,"250,000.00",3,2,"1,560.00","32,137.00",1.00,No,Excellent,7,910.00,650.00,42,0,98092,47.32,-122.12,"1,470.00","29,150.00",No,160.26
  1/15/16,"835,000.00",4,2.5,"2,950.00","48,351.00",2.00,No,Fair,10,"2,950.00",0.00,32,0,98075,47.59,-122.05,"2,870.00","34,417.00",No,283.05
  3/15/16,"770,000.00",4,1,"1,480.00","3,750.00",1.50,No,Good,7,"1,480.00",0.00,106,0,98103,47.67,-122.35,"1,570.00","3,750.00",No,520.27
  11/14/17,"650,000.00",4,2,"2,850.00","4,497.00",1.50,No,Fair,7,"1,730.00","1,120.00",108,0,98144,47.59,-122.29,"2,450.00","6,000.00",No,228.07
  11/14/17,"335,000.00",3,1.75,"2,390.00","30,409.00",1.00,No,Fair,7,"1,560.00",830.00,65,0,98168,47.48,-122.30,"1,750.00","13,500.00",No,140.17
  12/14/17,"350,000.00",3,1.75,"1,740.00","29,597.00",1.00,No,Good,7,"1,740.00",0.00,53,0,98059,47.48,-122.12,"1,560.00","20,741.00",No,201.15
  7/14/17,"415,000.00",5,2.75,"2,060.00","8,906.00",1.00,No,Good,7,"1,220.00",840.00,40,0,98118,47.54,-122.29,"1,840.00","8,906.00",No,201.46
  11/14/17,"788,000.00",4,2.5,"2,680.00","8,778.00",2.00,No,Good,8,"2,680.00",0.00,41,0,98006,47.55,-122.16,"2,680.00","10,020.00",No,294.03
  10/14/17,"640,000.00",4,2.75,"3,150.00","7,379.00",1.50,No,Good,7,"2,430.00",720.00,103,0,98115,47.70,-122.30,"1,990.00","7,379.00",No,203.17
  5/14/17,"388,000.00",4,2.5,"2,440.00","7,155.00",2.00,No,Fair,8,"2,440.00",0.00,25,0,98058,47.45,-122.13,"2,450.00","8,109.00",No,159.02
  11/14/17,"360,000.00",6,1.75,"2,230.00","10,080.00",1.00,No,Fair,7,"1,390.00",840.00,49,0,98034,47.71,-122.20,"2,110.00","8,475.00",No,161.43
  3/15/16,"692,500.00",6,1.75,"2,230.00","10,080.00",1.00,No,Fair,7,"1,390.00",840.00,49,0,98034,47.71,-122.20,"2,110.00","8,475.00",No,310.54
  6/14/17,"425,000.00",4,1.5,"1,600.00","6,180.00",1.50,No,Fair,6,"1,600.00",0.00,72,0,98118,47.57,-122.29,"1,410.00","6,180.00",No,265.63
  3/15/16,"645,000.00",4,1.5,"1,600.00","6,180.00",1.50,No,Fair,6,"1,600.00",0.00,72,0,98118,47.57,-122.29,"1,410.00","6,180.00",No,403.13
  1/15/16,"340,000.00",3,1,"1,580.00","8,308.00",1.50,No,Fair,7,"1,580.00",0.00,70,0,98146,47.51,-122.38,"1,200.00","8,308.00",No,215.19
  1/15/16,"713,000.00",4,3.25,"2,840.00","54,400.00",1.00,No,Good,8,"2,840.00",0.00,34,0,98053,47.67,-122.05,"2,550.00","43,560.00",No,251.06
  5/14/17,"430,000.00",3,2.75,"2,550.00","11,160.00",2.00,No,Fair,8,"2,550.00",0.00,24,0,98155,47.74,-122.32,"1,020.00","7,440.00",No,168.63
  3/15/16,"280,000.00",3,2.25,"1,700.00","7,210.00",1.00,No,Good,7,"1,250.00",450.00,44,0,98003,47.35,-122.32,"2,070.00","7,300.00",No,164.71
  2/15/16,"215,000.00",3,2,"1,470.00","2,052.00",1.50,No,Fair,7,"1,470.00",0.00,32,0,98003,47.31,-122.33,"1,390.00","2,052.00",No,146.26
  5/14/17,"306,000.00",3,2.5,"1,680.00","11,193.00",2.00,No,Fair,8,"1,680.00",0.00,34,0,98058,47.45,-122.13,"2,080.00","8,084.00",No,182.14
  6/14/17,"299,900.00",3,1,"1,110.00","8,593.00",1.00,No,Fair,7,"1,110.00",0.00,39,0,98155,47.76,-122.31,"1,780.00","8,593.00",No,270.18
  8/14/17,"534,000.00",5,1.75,"2,120.00","8,625.00",1.00,No,Fair,7,"1,200.00",920.00,59,0,98008,47.61,-122.13,"1,930.00","8,625.00",No,251.89
  7/14/17,"1,129,575.00",3,2.75,"2,380.00","5,572.00",2.00,No,Fair,9,"1,930.00",450.00,79,0,98105,47.66,-122.27,"3,370.00","5,500.00",No,474.61
  7/14/17,"1,129,575.00",3,2.5,"2,670.00","5,000.00",2.00,No,Excellent,9,"2,000.00",670.00,76,1995,98144,47.59,-122.29,"2,320.00","5,000.00",Yes,423.06
  7/14/17,"199,990.00",2,1,890.00,"6,430.00",1.00,No,Fair,6,890.00,0.00,83,1997,98022,47.20,-122.00,"1,460.00","6,430.00",Yes,224.71
  8/14/17,"946,000.00",4,3,"3,140.00","9,058.00",1.00,No,Fair,9,"2,140.00","1,000.00",29,0,98006,47.55,-122.15,"2,760.00","10,018.00",No,301.27
  2/15/16,"295,000.00",4,1,"1,260.00","7,800.00",1.50,No,Fair,7,"1,260.00",0.00,71,2007,98125,47.73,-122.31,"1,639.00","7,492.00",Yes,234.13
  2/15/16,"475,000.00",2,1,920.00,"5,157.00",1.00,No,Fair,6,920.00,0.00,109,0,98118,47.55,-122.27,"1,700.00","5,150.00",No,516.30
  4/15/16,"750,000.00",5,3.5,"2,990.00","212,137.00",2.00,No,Fair,8,"2,450.00",540.00,24,0,98024,47.53,-121.89,"1,060.00","69,260.00",No,250.84
  10/14/17,"1,129,575.00",4,2.5,"3,120.00","49,456.00",2.00,Yes,Good,9,"2,590.00",530.00,44,1989,98198,47.35,-122.32,"2,030.00","32,181.00",Yes,362.04
  3/15/16,"183,500.00",3,1,"1,010.00","7,520.00",1.00,No,Good,6,"1,010.00",0.00,43,0,98001,47.27,-122.26,"1,370.00","8,469.00",No,181.68
  3/15/16,"450,000.00",2,1,"1,010.00","3,627.00",1.00,No,Good,6,"1,010.00",0.00,94,0,98144,47.59,-122.29,"1,630.00","4,040.00",No,445.54
  1/15/16,"180,000.00",3,1,"1,020.00","5,500.00",1.50,No,Fair,7,"1,020.00",0.00,57,0,98118,47.55,-122.29,"1,160.00","5,500.00",No,176.47
  1/15/16,"707,000.00",5,4.5,"3,540.00","21,217.00",2.00,No,Good,8,"2,940.00",600.00,92,0,98188,47.43,-122.28,"1,290.00","12,040.00",No,199.72
  3/15/16,"230,000.00",2,0.75,900.00,"3,527.00",1.00,No,Fair,6,900.00,0.00,79,0,98146,47.51,-122.34,"1,220.00","4,080.00",No,255.56
  12/14/17,"192,500.00",3,1,"1,100.00","9,750.00",1.00,No,Good,7,"1,100.00",0.00,52,0,98023,47.32,-122.35,"1,190.00","9,750.00",No,175.00
  10/14/17,"309,000.00",3,2.5,"1,990.00","3,614.00",2.00,No,Fair,7,"1,990.00",0.00,13,0,98038,47.36,-122.04,"1,980.00","3,800.00",No,155.28
  10/14/17,"759,000.00",3,1.5,"1,980.00","5,800.00",1.00,No,Good,8,"1,520.00",460.00,69,0,98199,47.65,-122.41,"2,280.00","5,800.00",No,383.33
  4/15/16,"1,120,000.00",4,3.75,"4,040.00","14,212.00",2.00,No,Fair,10,"4,040.00",0.00,16,0,98059,47.52,-122.15,"3,940.00","14,212.00",No,277.23
  5/14/17,"462,000.00",5,1.75,"1,250.00","10,530.00",1.00,No,Good,7,"1,250.00",0.00,52,0,98007,47.61,-122.14,"1,560.00","8,190.00",No,369.60
  12/14/17,"229,000.00",4,1.5,"1,820.00","22,814.00",1.50,No,Fair,7,"1,820.00",0.00,98,0,98125,47.73,-122.30,"1,770.00","9,150.00",No,125.82
  10/14/17,"399,950.00",2,2.25,"1,140.00","1,184.00",2.00,No,Fair,8,"1,010.00",130.00,19,0,98103,47.66,-122.35,"1,140.00","1,339.00",No,350.83
  4/15/16,"325,000.00",5,2,"1,730.00","10,532.00",1.00,No,Good,5,"1,730.00",0.00,75,0,98056,47.51,-122.18,"1,940.00","8,501.00",No,187.86
  7/14/17,"512,000.00",2,2.25,"1,170.00","1,313.00",3.00,No,Fair,8,"1,170.00",0.00,11,0,98107,47.67,-122.38,"1,310.00","1,304.00",No,437.61
  7/14/17,"410,000.00",5,2.75,"2,910.00","5,802.00",2.00,No,Fair,7,"2,910.00",0.00,12,0,98038,47.36,-122.04,"2,910.00","5,000.00",No,140.89
  6/14/17,"210,000.00",2,1,970.00,"5,500.00",1.00,No,Fair,7,970.00,0.00,62,0,98118,47.56,-122.29,"1,180.00","6,000.00",No,216.49
  9/14/17,"325,000.00",4,2.25,"2,130.00","8,499.00",1.00,No,Good,7,"1,600.00",530.00,43,0,98030,47.37,-122.21,"1,890.00","11,368.00",No,152.58
  4/15/16,"685,000.00",3,2.5,"2,520.00","10,175.00",1.00,No,Fair,8,"1,630.00",890.00,39,0,98027,47.57,-122.09,"2,220.00","8,388.00",No,271.83
  5/14/17,"488,000.00",2,2,"1,360.00","4,688.00",1.00,No,Fair,7,780.00,580.00,74,0,98115,47.69,-122.32,"1,340.00","4,750.00",No,358.82
  3/15/16,"247,500.00",3,2.25,"1,620.00","6,000.00",1.00,No,Fair,7,"1,280.00",340.00,20,0,98002,47.28,-122.20,"1,710.00","6,318.00",No,152.78
  6/14/17,"489,000.00",4,2,"2,120.00","11,479.00",1.00,No,Good,7,"1,060.00","1,060.00",78,0,98125,47.71,-122.30,"1,540.00","11,000.00",No,230.66
  11/14/17,"725,000.00",4,1.75,"2,700.00","6,000.00",1.00,No,Good,8,"1,450.00","1,250.00",65,0,98199,47.65,-122.40,"2,080.00","6,000.00",No,268.52
  4/15/16,"199,950.00",3,1.5,"1,370.00","10,317.00",1.50,No,Fair,6,"1,370.00",0.00,60,0,98168,47.47,-122.30,"1,370.00","9,884.00",No,145.95
  4/15/16,"670,000.00",5,3,"2,520.00","13,001.00",2.00,No,Fair,8,"2,010.00",510.00,45,0,98008,47.64,-122.11,"2,170.00","8,215.00",No,265.87
  12/14/17,"275,000.00",3,2,"1,540.00","10,410.00",1.00,No,Good,7,"1,540.00",0.00,51,0,98198,47.37,-122.32,"1,590.00","7,725.00",No,178.57
  4/15/16,"1,000,000.00",3,1.75,"2,610.00","6,360.00",2.00,No,Fair,8,"2,130.00",480.00,94,0,98109,47.63,-122.35,"3,010.00","6,000.00",No,383.14
  5/14/17,"255,000.00",3,2,"1,490.00","8,371.00",1.50,No,Fair,7,"1,490.00",0.00,34,0,98031,47.40,-122.19,"1,350.00","7,846.00",No,171.14
  11/14/17,"465,000.00",3,1.75,"2,760.00","9,137.00",1.00,No,Fair,7,"1,380.00","1,380.00",58,0,98007,47.61,-122.13,"1,980.00","9,137.00",No,168.48
  2/15/16,"259,000.00",3,1.75,"1,260.00","3,604.00",1.00,No,Fair,7,"1,260.00",0.00,6,0,98042,47.36,-122.10,"1,430.00","3,767.00",No,205.56
  11/14/17,"695,000.00",3,3.5,"2,630.00","4,713.00",2.00,No,Fair,9,"2,030.00",600.00,10,0,98027,47.55,-122.02,"2,450.00","4,187.00",No,264.26
  5/15/16,"505,000.00",3,1.75,"1,800.00","7,210.00",1.00,No,Fair,7,"1,370.00",430.00,42,0,98072,47.73,-122.17,"1,820.00","8,100.00",No,280.56
  6/14/17,"631,500.00",2,1,"1,130.00","2,640.00",1.00,No,Good,8,"1,130.00",0.00,91,0,98109,47.64,-122.36,"1,680.00","3,200.00",No,558.85
  10/14/17,"630,500.00",3,1,"1,180.00","3,600.00",1.50,No,Fair,7,"1,180.00",0.00,92,0,98112,47.63,-122.28,"1,900.00","3,600.00",No,534.32
  6/14/17,"999,000.00",4,2.75,"2,800.00","19,168.00",2.00,No,Fair,10,"2,800.00",0.00,26,0,98075,47.59,-122.04,"2,010.00","16,020.00",No,356.79
  7/14/17,"740,000.00",3,1.5,"1,830.00","4,000.00",1.00,No,Good,7,"1,350.00",480.00,108,0,98119,47.65,-122.37,"1,570.00","3,672.00",No,404.37
  9/14/17,"650,000.00",3,2.5,"2,220.00","6,380.00",1.50,No,Good,8,"1,660.00",560.00,87,0,98115,47.70,-122.31,950.00,"6,380.00",No,292.79
  8/14/17,"554,000.00",2,2,"1,870.00","5,580.00",1.00,No,Fair,8,"1,870.00",0.00,14,0,98053,47.71,-122.03,"1,670.00","4,500.00",No,296.26
  12/14/17,"400,000.00",3,2.5,"2,580.00","214,315.00",1.50,No,Fair,8,"2,580.00",0.00,72,1986,98053,47.65,-122.02,"2,580.00","70,131.00",Yes,155.04
  2/15/16,"529,941.00",3,2,"1,660.00","10,000.00",1.00,No,Good,7,"1,010.00",650.00,57,0,98005,47.59,-122.17,"2,020.00","9,720.00",No,319.24
  10/14/17,"310,000.00",3,1,"1,330.00","3,740.00",1.50,No,Fair,6,"1,330.00",0.00,115,0,98118,47.55,-122.27,"1,330.00","5,053.00",No,233.08
  4/15/16,"389,000.00",3,1,"1,330.00","3,740.00",1.50,No,Fair,6,"1,330.00",0.00,115,0,98118,47.55,-122.27,"1,330.00","5,053.00",No,292.48
